obj_name,obj_type,sub_name,sub_type,rel_name,rel_type
油料,名称,芝麻鬼脸天蛾,疾病名称,花生病害,病害类型
油料,名称,芝麻田棉铃虫,疾病名称,花生病害,病害类型
油料,名称,芝麻田甜菜夜蛾,疾病名称,花生病害,病害类型
油料,名称,芝麻田蚜虫,疾病名称,花生病害,病害类型
油料,名称,芝麻荚野螟,疾病名称,花生病害,病害类型
油料,名称,芝麻天蛾,疾病名称,花生病害,病害类型
油料,名称,芝麻田烟盲蝽,疾病名称,花生病害,病害类型
油料,名称,高温障碍,疾病名称,油菜病害,病害类型
油料,名称,萎缩不实症,疾病名称,油菜病害,病害类型
油料,名称,冻害,疾病名称,油菜病害,病害类型
油料,名称,菟丝子为害,疾病名称,油菜病害,病害类型
油料,名称,黑腐病,疾病名称,油菜病害,病害类型
油料,名称,软腐病,疾病名称,油菜病害,病害类型
油料,名称,苗期根腐病,疾病名称,油菜病害,病害类型
油料,名称,(瓜果腐霉)猝倒病,疾病名称,油菜病害,病害类型
油料,名称,立枯病,疾病名称,油菜病害,病害类型
油料,名称,霜霉病,疾病名称,油菜病害,病害类型
油料,名称,白锈病,疾病名称,油菜病害,病害类型
油料,名称,缺素症,疾病名称,油菜病害,病害类型
油料,名称,菌核病,疾病名称,油菜病害,病害类型
油料,名称,根肿病,疾病名称,油菜病害,病害类型
油料,名称,炭疽病,疾病名称,油菜病害,病害类型
油料,名称,细菌性黑斑病,疾病名称,油菜病害,病害类型
油料,名称,肥害,疾病名称,油菜病害,病害类型
油料,名称,黑斑病,疾病名称,油菜病害,病害类型
油料,名称,病毒病,疾病名称,油菜病害,病害类型
油料,名称,白粉病,疾病名称,油菜病害,病害类型
油料,名称,白斑病,疾病名称,油菜病害,病害类型
油料,名称,大猿叶虫,疾病名称,油菜虫害,病害类型
油料,名称,黄狭条跳甲,疾病名称,油菜虫害,病害类型
油料,名称,菜粉蝶,疾病名称,油菜虫害,病害类型
油料,名称,东方粉蝶,疾病名称,油菜虫害,病害类型
油料,名称,云斑粉蝶,疾病名称,油菜虫害,病害类型
油料,名称,黑龙江简喙象,疾病名称,油菜虫害,病害类型
油料,名称,黑纹粉蝶,疾病名称,油菜虫害,病害类型
油料,名称,田蚜虫,疾病名称,油菜虫害,病害类型
油料,名称,菜蝽和云南菜蝽,疾病名称,油菜虫害,病害类型
油料,名称,横纹菜蝽,疾病名称,油菜虫害,病害类型
油料,名称,新疆菜蝽,疾病名称,油菜虫害,病害类型
油料,名称,白星花金龟,疾病名称,油菜虫害,病害类型
油料,名称,斜纹夜蛾,疾病名称,油菜虫害,病害类型
油料,名称,银纹夜蛾,疾病名称,油菜虫害,病害类型
油料,名称,甜菜夜蛾,疾病名称,油菜虫害,病害类型
油料,名称,大菜粉蝶,疾病名称,油菜虫害,病害类型
油料,名称,茎象甲,疾病名称,油菜虫害,病害类型
油料,名称,苹毛丽金龟,疾病名称,油菜虫害,病害类型
油料,名称,西瓜虫,疾病名称,油菜虫害,病害类型
油料,名称,黄宽条菜跳甲,疾病名称,油菜虫害,病害类型
油料,名称,小猿叶虫,疾病名称,油菜虫害,病害类型
油料,名称,甘蓝夜蛾,疾病名称,油菜虫害,病害类型
油料,名称,豌豆彩潜蝇,疾病名称,油菜虫害,病害类型
油料,名称,肖藜泉蝇,疾病名称,油菜虫害,病害类型
油料,名称,番茄斑潜蝇,疾病名称,油菜虫害,病害类型
油料,名称,美洲斑潜蝇,疾病名称,油菜虫害,病害类型
油料,名称,菜斑潜蝇,疾病名称,油菜虫害,病害类型
油料,名称,种蝇,疾病名称,油菜虫害,病害类型
油料,名称,萝卜地种蝇,疾病名称,油菜虫害,病害类型
油料,名称,蚤跳甲,疾病名称,油菜虫害,病害类型
油料,名称,黄曲条跳甲和土库曼跳甲,疾病名称,油菜虫害,病害类型
油料,名称,黑缝油菜叶甲,疾病名称,油菜虫害,病害类型
油料,名称,东方油菜叶甲,疾病名称,油菜虫害,病害类型
油料,名称,丽色油菜叶甲,疾病名称,油菜虫害,病害类型
油料,名称,露尾甲,疾病名称,油菜虫害,病害类型
油料,名称,菜叶蜂,疾病名称,油菜虫害,病害类型
油料,名称,菜娥,疾病名称,油菜虫害,病害类型
油料,名称,菜螟,疾病名称,油菜虫害,病害类型
油料,名称,大菜螟,疾病名称,油菜虫害,病害类型
油料,名称,巴楚菜蝽,疾病名称,油菜虫害,病害类型
油料,名称,八点灰灯蛾,疾病名称,油菜虫害,病害类型
油料,名称,菌核病,疾病名称,向日葵病害,病害类型
油料,名称,褐斑病,疾病名称,向日葵病害,病害类型
油料,名称,黑斑病,疾病名称,向日葵病害,病害类型
油料,名称,锈病,疾病名称,向日葵病害,病害类型
油料,名称,灰霉病,疾病名称,向日葵病害,病害类型
油料,名称,细菌性叶斑病,疾病名称,向日葵病害,病害类型
油料,名称,细菌性茎腐病,疾病名称,向日葵病害,病害类型
油料,名称,白粉病,疾病名称,向日葵病害,病害类型
油料,名称,黄萎病,疾病名称,向日葵病害,病害类型
油料,名称,霜霉病,疾病名称,向日葵病害,病害类型
油料,名称,缺素症,疾病名称,向日葵病害,病害类型
油料,名称,列当,疾病名称,向日葵病害,病害类型
油料,名称,花叶病毒病,疾病名称,向日葵病害,病害类型
油料,名称,向日葵桃蛀螟,疾病名称,向日葵虫害,病害类型
油料,名称,白星花金龟,疾病名称,向日葵虫害,病害类型
油料,名称,斑螟,疾病名称,向日葵虫害,病害类型
油料,名称,猝倒病和立枯病,疾病名称,大豆病害,病害类型
油料,名称,黑痘病,疾病名称,大豆病害,病害类型
油料,名称,茎枯病,疾病名称,大豆病害,病害类型
油料,名称,灰斑病,疾病名称,大豆病害,病害类型
油料,名称,褐斑病,疾病名称,大豆病害,病害类型
油料,名称,霜霉病,疾病名称,大豆病害,病害类型
油料,名称,链格孢黑斑病,疾病名称,大豆病害,病害类型
油料,名称,轮纹病,疾病名称,大豆病害,病害类型
油料,名称,锈病,疾病名称,大豆病害,病害类型
油料,名称,赤霉病,疾病名称,大豆病害,病害类型
油料,名称,紫斑病,疾病名称,大豆病害,病害类型
油料,名称,叶斑病,疾病名称,大豆病害,病害类型
油料,名称,镰刀菌根腐病,疾病名称,大豆病害,病害类型
油料,名称,疫霉根腐病,疾病名称,大豆病害,病害类型
油料,名称,纹枯病,疾病名称,大豆病害,病害类型
油料,名称,茎黑点病,疾病名称,大豆病害,病害类型
油料,名称,菌核病,疾病名称,大豆病害,病害类型
油料,名称,菟丝子为害大豆,疾病名称,大豆病害,病害类型
油料,名称,细菌性斑点病,疾病名称,大豆病害,病害类型
油料,名称,细菌斑疹病,疾病名称,大豆病害,病害类型
油料,名称,花叶病,疾病名称,大豆病害,病害类型
油料,名称,顶枯病,疾病名称,大豆病害,病害类型
油料,名称,胞囊线虫病,疾病名称,大豆病害,病害类型
油料,名称,根结线虫病,疾病名称,大豆病害,病害类型
油料,名称,羞萎病,疾病名称,大豆病害,病害类型
油料,名称,药用植物大豆菌核病,疾病名称,大豆病害,病害类型
油料,名称,耙点病,疾病名称,大豆病害,病害类型
油料,名称,荚枯病,疾病名称,大豆病害,病害类型
油料,名称,枯萎病,疾病名称,大豆病害,病害类型
油料,名称,药害,疾病名称,大豆病害,病害类型
油料,名称,缺素症,疾病名称,大豆病害,病害类型
油料,名称,点蜂缘蝽,疾病名称,大豆虫害,病害类型
油料,名称,条蜂缘蝽,疾病名称,大豆虫害,病害类型
油料,名称,豆秆野螟,疾病名称,大豆虫害,病害类型
油料,名称,豆荚野螟,疾病名称,大豆虫害,病害类型
油料,名称,豇豆荚螟,疾病名称,大豆虫害,病害类型
油料,名称,豆蚀叶野螟,疾病名称,大豆虫害,病害类型
油料,名称,豆叶螨,疾病名称,大豆虫害,病害类型
油料,名称,筛豆龟蝽,疾病名称,大豆虫害,病害类型
油料,名称,双斑萤叶甲,疾病名称,大豆虫害,病害类型
油料,名称,药用植物害虫短额负蝗,疾病名称,大豆虫害,病害类型
油料,名称,豆灰蝶,疾病名称,大豆虫害,病害类型
油料,名称,豆田斜纹夜峨,疾病名称,大豆虫害,病害类型
油料,名称,大豆毒蛾,疾病名称,大豆虫害,病害类型
油料,名称,豆叶东潜蝇,疾病名称,大豆虫害,病害类型
油料,名称,豆秆黑潜蝇,疾病名称,大豆虫害,病害类型
油料,名称,豆根蛇潜蝇,疾病名称,大豆虫害,病害类型
油料,名称,豆二条萤叶甲,疾病名称,大豆虫害,病害类型
油料,名称,大豆蚜,疾病名称,大豆虫害,病害类型
油料,名称,豆突眼长蝽,疾病名称,大豆虫害,病害类型
油料,名称,焰夜蛾,疾病名称,大豆虫害,病害类型
油料,名称,肾坑翅夜蛾,疾病名称,大豆虫害,病害类型
油料,名称,豆天蛾,疾病名称,大豆虫害,病害类型
油料,名称,大豆菜瘿蚊,疾病名称,大豆虫害,病害类型
油料,名称,葡萄长须卷蛾,疾病名称,大豆虫害,病害类型
油料,名称,豆田棉铃虫,疾病名称,大豆虫害,病害类型
油料,名称,豆芫菁,疾病名称,大豆虫害,病害类型
油料,名称,斑背安缘蝽,疾病名称,大豆虫害,病害类型
油料,名称,红背安缘蝽,疾病名称,大豆虫害,病害类型
油料,名称,丝大蓟马,疾病名称,大豆虫害,病害类型
油料,名称,大豆食心虫,疾病名称,大豆虫害,病害类型
油料,名称,银锭夜蛾,疾病名称,大豆虫害,病害类型
油料,名称,黑点银纹夜蛾,疾病名称,大豆虫害,病害类型
油料,名称,人纹污灯蛾,疾病名称,大豆虫害,病害类型
油料,名称,油葫芦,疾病名称,大豆虫害,病害类型
糖烟,名称,病害,疾病名称,甘蔗病害,病害类型
糖烟,名称,黑穗病,疾病名称,甘蔗病害,病害类型
糖烟,名称,梢腐病,疾病名称,甘蔗病害,病害类型
糖烟,名称,凤梨病,疾病名称,甘蔗病害,病害类型
糖烟,名称,虎斑病,疾病名称,甘蔗病害,病害类型
糖烟,名称,赤腐病,疾病名称,甘蔗病害,病害类型
糖烟,名称,霜霉病,疾病名称,甘蔗病害,病害类型
糖烟,名称,眼斑病,疾病名称,甘蔗病害,病害类型
糖烟,名称,叶灼病,疾病名称,甘蔗病害,病害类型
糖烟,名称,台湾蝼蛄,疾病名称,甘蔗病害,病害类型
糖烟,名称,白叶病,疾病名称,甘蔗病害,病害类型
糖烟,名称,缺素病,疾病名称,甘蔗病害,病害类型
糖烟,名称,花叶病,疾病名称,甘蔗病害,病害类型
糖烟,名称,黄斑病,疾病名称,甘蔗病害,病害类型
糖烟,名称,黄锈病,疾病名称,甘蔗病害,病害类型
糖烟,名称,环斑病,疾病名称,甘蔗病害,病害类型
糖烟,名称,叶萎病,疾病名称,甘蔗病害,病害类型
糖烟,名称,黄螟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,蓟马,疾病名称,甘蔗虫害,病害类型
糖烟,名称,蚜,疾病名称,甘蔗虫害,病害类型
糖烟,名称,白螟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,绵蚜,疾病名称,甘蔗虫害,病害类型
糖烟,名称,红粉蚧,疾病名称,甘蔗虫害,病害类型
糖烟,名称,灰粉蚧,疾病名称,甘蔗虫害,病害类型
糖烟,名称,扁角飞虱,疾病名称,甘蔗虫害,病害类型
糖烟,名称,田亚洲玉米螟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,翼翅丽金龟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,长蝽,疾病名称,甘蔗虫害,病害类型
糖烟,名称,二点螟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,栉叩头虫,疾病名称,甘蔗虫害,病害类型
糖烟,名称,黑翅土白蚁,疾病名称,甘蔗虫害,病害类型
糖烟,名称,条螟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,黑色蔗龟,疾病名称,甘蔗虫害,病害类型
糖烟,名称,霜霉病,疾病名称,甜菜病害,病害类型
糖烟,名称,细菌性斑枯病,疾病名称,甜菜病害,病害类型
糖烟,名称,褐斑病,疾病名称,甜菜病害,病害类型
糖烟,名称,(匍柄霉)叶斑病,疾病名称,甜菜病害,病害类型
糖烟,名称,根腐病,疾病名称,甜菜病害,病害类型
糖烟,名称,苗腐病,疾病名称,甜菜病害,病害类型
糖烟,名称,丛根病,疾病名称,甜菜病害,病害类型
糖烟,名称,白粉病,疾病名称,甜菜病害,病害类型
糖烟,名称,立枯病,疾病名称,甜菜病害,病害类型
糖烟,名称,黄化病毒病,疾病名称,甜菜病害,病害类型
糖烟,名称,缺素症,疾病名称,甜菜病害,病害类型
糖烟,名称,跳甲,疾病名称,甜菜虫害,病害类型
糖烟,名称,肖藜泉蝇,疾病名称,甜菜虫害,病害类型
糖烟,名称,黄褐纤毛象,疾病名称,甜菜虫害,病害类型
糖烟,名称,象甲,疾病名称,甜菜虫害,病害类型
糖烟,名称,夜蛾,疾病名称,甜菜虫害,病害类型
糖烟,名称,斑蝇,疾病名称,甜菜虫害,病害类型
糖烟,名称,草地螟,疾病名称,甜菜虫害,病害类型
糖烟,名称,潜叶蝇,疾病名称,甜菜虫害,病害类型
糖烟,名称,藜泉蝇,疾病名称,甜菜虫害,病害类型
糖烟,名称,田黑绒金龟子,疾病名称,甜菜虫害,病害类型
糖烟,名称,蛇眼病,疾病名称,甜菜虫害,病害类型
糖烟,名称,螟,疾病名称,甜菜虫害,病害类型
糖烟,名称,大龟甲,疾病名称,甜菜虫害,病害类型
糖烟,名称,田甘蓝夜娥,疾病名称,甜菜虫害,病害类型
糖烟,名称,黄草地螟,疾病名称,甜菜虫害,病害类型
糖烟,名称,藜夜蛾,疾病名称,甜菜虫害,病害类型
糖烟,名称,野火病,疾病名称,烟草病害,病害类型
糖烟,名称,猝倒病,疾病名称,烟草病害,病害类型
糖烟,名称,立枯病,疾病名称,烟草病害,病害类型
糖烟,名称,黑胫病,疾病名称,烟草病害,病害类型
糖烟,名称,炭疽病,疾病名称,烟草病害,病害类型
糖烟,名称,枯萎病,疾病名称,烟草病害,病害类型
糖烟,名称,霜霉病,疾病名称,烟草病害,病害类型
糖烟,名称,低头黑病,疾病名称,烟草病害,病害类型
糖烟,名称,缺素症,疾病名称,烟草病害,病害类型
糖烟,名称,剑叶病,疾病名称,烟草病害,病害类型
糖烟,名称,细菌角斑病,疾病名称,烟草病害,病害类型
糖烟,名称,丛枝病,疾病名称,烟草病害,病害类型
糖烟,名称,青枯病,疾病名称,烟草病害,病害类型
糖烟,名称,普通花叶病,疾病名称,烟草病害,病害类型
糖烟,名称,黄瓜花叶病,疾病名称,烟草病害,病害类型
糖烟,名称,曲叶病毒病,疾病名称,烟草病害,病害类型
糖烟,名称,破烂叶斑病,疾病名称,烟草病害,病害类型
糖烟,名称,蚀纹病毒病,疾病名称,烟草病害,病害类型
糖烟,名称,环斑病毒病,疾病名称,烟草病害,病害类型
糖烟,名称,根结线虫病,疾病名称,烟草病害,病害类型
糖烟,名称,胞囊线虫病,疾病名称,烟草病害,病害类型
糖烟,名称,赤星病,疾病名称,烟草病害,病害类型
糖烟,名称,根黑腐病,疾病名称,烟草病害,病害类型
糖烟,名称,气候斑病,疾病名称,烟草病害,病害类型
糖烟,名称,马铃薯Y病毒病,疾病名称,烟草病害,病害类型
糖烟,名称,菌核病,疾病名称,烟草病害,病害类型
糖烟,名称,白绢病,疾病名称,烟草病害,病害类型
糖烟,名称,空胫病,疾病名称,烟草病害,病害类型
糖烟,名称,白粉病,疾病名称,烟草病害,病害类型
糖烟,名称,蛙眼病,疾病名称,烟草病害,病害类型
糖烟,名称,黑斑病,疾病名称,烟草病害,病害类型
糖烟,名称,潜叶蛾,疾病名称,烟草虫害,病害类型
糖烟,名称,烟实夜蛾,疾病名称,烟草虫害,病害类型
糖烟,名称,烟田大灰象甲,疾病名称,烟草虫害,病害类型
糖烟,名称,烟蚜,疾病名称,烟草虫害,病害类型
糖烟,名称,烟田斜纹夜蛾,疾病名称,烟草虫害,病害类型
糖烟,名称,烟田野蛞蝓,疾病名称,烟草虫害,病害类型
糖烟,名称,烟蛀茎蛾,疾病名称,烟草虫害,病害类型
糖烟,名称,烟蓟马,疾病名称,烟草虫害,病害类型
糖烟,名称,烟粉虱,疾病名称,烟草虫害,病害类型
糖烟,名称,烟田斑须蝽,疾病名称,烟草虫害,病害类型
糖烟,名称,烟盲蝽,疾病名称,烟草虫害,病害类型
茶桑,名称,茶树病害,疾病名称,茶树病害,病害类型
茶桑,名称,茶赤叶斑病,疾病名称,茶树病害,病害类型
茶桑,名称,茶红锈藻病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树根癌病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树枝梢黑点病,疾病名称,茶树病害,病害类型
茶桑,名称,茶白星病,疾病名称,茶树病害,病害类型
茶桑,名称,茶圆赤星病,疾病名称,茶树病害,病害类型
茶桑,名称,茶褐色叶斑病,疾病名称,茶树病害,病害类型
茶桑,名称,茶藻斑病,疾病名称,茶树病害,病害类型
茶桑,名称,茶轮斑病,疾病名称,茶树病害,病害类型
茶桑,名称,茶饼病,疾病名称,茶树病害,病害类型
茶桑,名称,茶网饼病,疾病名称,茶树病害,病害类型
茶桑,名称,茶胴枯病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树膏药病,疾病名称,茶树病害,病害类型
茶桑,名称,茶红根腐病,疾病名称,茶树病害,病害类型
茶桑,名称,茶苗白绢病,疾病名称,茶树病害,病害类型
茶桑,名称,茶苗根结线虫病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树炭疽病,疾病名称,茶树病害,病害类型
茶桑,名称,茶云纹叶枯病,疾病名称,茶树病害,病害类型
茶桑,名称,茶煤病,疾病名称,茶树病害,病害类型
茶桑,名称,茶枝黑痣病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树地衣和苔藓,疾病名称,茶树病害,病害类型
茶桑,名称,茶树缺素症,疾病名称,茶树病害,病害类型
茶桑,名称,茶树紫纹羽病,疾病名称,茶树病害,病害类型
茶桑,名称,茶树冻害,疾病名称,茶树病害,病害类型
茶桑,名称,黑粉虱,疾病名称,茶树虫害,病害类型
茶桑,名称,假眼小绿叶蝉,疾病名称,茶树虫害,病害类型
茶桑,名称,红圆蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,小绿叶蝉,疾病名称,茶树虫害,病害类型
茶桑,名称,神泽氏叶螨,疾病名称,茶树虫害,病害类型
茶桑,名称,茶毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,绿盲蝽,疾病名称,茶树虫害,病害类型
茶桑,名称,茶叶白毒娥,疾病名称,茶树虫害,病害类型
茶桑,名称,黄刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶黑毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,黑刺粉虱,疾病名称,茶树虫害,病害类型
茶桑,名称,茶短须螨,疾病名称,茶树虫害,病害类型
茶桑,名称,油桐尺蠖,疾病名称,茶树虫害,病害类型
茶桑,名称,白蛾蜡蝉,疾病名称,茶树虫害,病害类型
茶桑,名称,茶蛾蜡蝉,疾病名称,茶树虫害,病害类型
茶桑,名称,茶园桔黄粉虱,疾病名称,茶树虫害,病害类型
茶桑,名称,茶二叉蚜,疾病名称,茶树虫害,病害类型
茶桑,名称,茶棍蓟马,疾病名称,茶树虫害,病害类型
茶桑,名称,茶尺蠖,疾病名称,茶树虫害,病害类型
茶桑,名称,茶奕刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,木liao尺蠖,疾病名称,茶树虫害,病害类型
茶桑,名称,茶芽瘿蚊,疾病名称,茶树虫害,病害类型
茶桑,名称,云尺蠖,疾病名称,茶树虫害,病害类型
茶桑,名称,茶角胸叶甲,疾病名称,茶树虫害,病害类型
茶桑,名称,角蜡蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,日本蜡蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,茶梨蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,苏铁褐点盾蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,茶牡蛎蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,蛇眼蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,吹绵蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,茶园金龟甲,疾病名称,茶树虫害,病害类型
茶桑,名称,茶木蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶枝镰蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶树茶材小囊,疾病名称,茶树虫害,病害类型
茶桑,名称,茶树星天牛,疾病名称,茶树虫害,病害类型
茶桑,名称,茶园咖啡木囊蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,长白盾蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,红蜡阶,疾病名称,茶树虫害,病害类型
茶桑,名称,椰圆蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,矢尖蚧,疾病名称,茶树虫害,病害类型
茶桑,名称,八点广翅蜡蝉,疾病名称,茶树虫害,病害类型
茶桑,名称,茶网蝽,疾病名称,茶树虫害,病害类型
茶桑,名称,茶橙瘿螨,疾病名称,茶树虫害,病害类型
茶桑,名称,茶叶瘿螨,疾病名称,茶树虫害,病害类型
茶桑,名称,侧多食跗线螨,疾病名称,茶树虫害,病害类型
茶桑,名称,茶红螨,疾病名称,茶树虫害,病害类型
茶桑,名称,大蓑蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,肾毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,折带黄毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,豆盗毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,台湾黄毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,小白纹毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,双线盗毒蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶小卷叶蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶卷叶蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶长卷叶蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶细蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶蓑蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,白囊蓑蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶褐蓑蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,桑褐刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,扁刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,丽绿刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,褐边绿刺蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,茶蚕,疾病名称,茶树虫害,病害类型
茶桑,名称,茶斑蛾,疾病名称,茶树虫害,病害类型
茶桑,名称,绿鳞象甲,疾病名称,茶树虫害,病害类型
茶桑,名称,茶丽绞象甲,疾病名称,茶树虫害,病害类型
茶桑,名称,茶天牛,疾病名称,茶树虫害,病害类型
茶桑,名称,茶黄硬蓟马,疾病名称,茶树虫害,病害类型
茶桑,名称,桑树病害,疾病名称,桑树病害,病害类型
茶桑,名称,桑污叶病,疾病名称,桑树病害,病害类型
茶桑,名称,桑里白粉病,疾病名称,桑树病害,病害类型
茶桑,名称,桑褐斑病,疾病名称,桑树病害,病害类型
茶桑,名称,桑灰霉病,疾病名称,桑树病害,病害类型
茶桑,名称,桑赤锈病,疾病名称,桑树病害,病害类型
茶桑,名称,桑卷叶枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑椹菌核病,疾病名称,桑树病害,病害类型
茶桑,名称,茶树芽枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑拟干枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑干枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑树白纹羽网病,疾病名称,桑树病害,病害类型
茶桑,名称,桑紫纹羽病,疾病名称,桑树病害,病害类型
茶桑,名称,桑花叶病,疾病名称,桑树病害,病害类型
茶桑,名称,桑萎缩型萎缩病,疾病名称,桑树病害,病害类型
茶桑,名称,桑根结线虫病,疾病名称,桑树病害,病害类型
茶桑,名称,桑树缺硼症,疾病名称,桑树病害,病害类型
茶桑,名称,桑炭疽病,疾病名称,桑树病害,病害类型
茶桑,名称,桑树芽枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑树膏药病,疾病名称,桑树病害,病害类型
茶桑,名称,桑白绢病,疾病名称,桑树病害,病害类型
茶桑,名称,桑细菌性青枯病,疾病名称,桑树病害,病害类型
茶桑,名称,桑黄化型萎缩病,疾病名称,桑树病害,病害类型
茶桑,名称,桑花叶卷叶病,疾病名称,桑树病害,病害类型
茶桑,名称,桑树低温障碍,疾病名称,桑树病害,病害类型
茶桑,名称,桑树氟化物中毒,疾病名称,桑树病害,病害类型
茶桑,名称,桑细菌性疫病,疾病名称,桑树病害,病害类型
茶桑,名称,桑蟥,疾病名称,桑树虫害,病害类型
茶桑,名称,黄星天牛,疾病名称,桑树虫害,病害类型
茶桑,名称,桑园大青叶蝉,疾病名称,桑树虫害,病害类型
茶桑,名称,云斑天牛,疾病名称,桑树虫害,病害类型
茶桑,名称,桑国绿盲蝽,疾病名称,桑树虫害,病害类型
茶桑,名称,皑粉蚧,疾病名称,桑树虫害,病害类型
茶桑,名称,桑木虱,疾病名称,桑树虫害,病害类型
茶桑,名称,桑纽蚧,疾病名称,桑树虫害,病害类型
茶桑,名称,桑小灰象虫,疾病名称,桑树虫害,病害类型
茶桑,名称,桑盾蚧,疾病名称,桑树虫害,病害类型
茶桑,名称,桑园斜纹夜蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,桑叶螨,疾病名称,桑树虫害,病害类型
茶桑,名称,桑象甲,疾病名称,桑树虫害,病害类型
茶桑,名称,桑粉虱,疾病名称,桑树虫害,病害类型
茶桑,名称,蒙古土象,疾病名称,桑树虫害,病害类型
茶桑,名称,桑野蚕,疾病名称,桑树虫害,病害类型
茶桑,名称,桑天牛,疾病名称,桑树虫害,病害类型
茶桑,名称,桑尺蠖,疾病名称,桑树虫害,病害类型
茶桑,名称,桑毛虫,疾病名称,桑树虫害,病害类型
茶桑,名称,桑蓑蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,桑园大蓑娥,疾病名称,桑树虫害,病害类型
茶桑,名称,桑虱,疾病名称,桑树虫害,病害类型
茶桑,名称,桑园黄卷叶蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,春尺蠖,疾病名称,桑树虫害,病害类型
茶桑,名称,桑梢小囊虫,疾病名称,桑树虫害,病害类型
茶桑,名称,蓝尾迷萤叶甲,疾病名称,桑树虫害,病害类型
茶桑,名称,桑黄迷萤叶甲,疾病名称,桑树虫害,病害类型
茶桑,名称,凹缘菱纹叶蝉,疾病名称,桑树虫害,病害类型
茶桑,名称,桑叶蝉,疾病名称,桑树虫害,病害类型
茶桑,名称,拟菱纹叶蝉,疾病名称,桑树虫害,病害类型
茶桑,名称,桑褐刺蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,桑螟,疾病名称,桑树虫害,病害类型
茶桑,名称,桑吸浆虫,疾病名称,桑树虫害,病害类型
茶桑,名称,桑丝叶病毒病,疾病名称,桑树虫害,病害类型
茶桑,名称,稀点雪灯蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,人纹污灯蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,舞毒蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,美国白蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,红棕灰夜蛾,疾病名称,桑树虫害,病害类型
茶桑,名称,桑园黑绒金龟和铜绿金龟,疾病名称,桑树虫害,病害类型
茶桑,名称,堆砂蛀,疾病名称,桑树虫害,病害类型
茶桑,名称,桑蛀虫,疾病名称,桑树虫害,病害类型
茶桑,名称,桑根瘿蚊,疾病名称,桑树虫害,病害类型
